"lon","lat","date","track_name","type"
"19206",-113.379006941683,30.111966250146,2001-03-14,"crw_sim_2000CA-Bmu-10832","pseudos"
"19207",-117.779238289611,31.969582870097,2017-08-26,"crw_sim_2017CA-Bmu-00835","pseudos"
"19208",-118.253320013957,33.6718488600516,2017-07-31,"crw_sim_2017CA-Bmu-00835","pseudos"
"19209",-131.405163827635,13.603089870467,2015-11-19,"crw_sim_2015CA-Bmu-00825","pseudos"
"19210",-130.754381981354,27.1629650833729,2001-05-22,"crw_sim_2000CA-Bmu-10832","pseudos"
"19211",-124.469207744649,37.9995100173964,2005-12-06,"crw_sim_2005CA-Bmu-01390","pseudos"
"19212",-128.024430777429,37.5284866156569,2015-11-06,"crw_sim_2015CA-Bmu-05640","pseudos"
"19213",-126.74212176615,38.8579000850016,2014-08-24,"crw_sim_2014CA-Bmu-00847","pseudos"
"19214",-122.659468973568,28.5186627449433,2017-11-01,"crw_sim_2017CA-Bmu-10826","pseudos"
"19215",-120.661335946908,32.2339792240287,2004-09-01,"crw_sim_2004CA-Bmu-00834","pseudos"
"19216",-123.722529509472,32.559351313421,2017-09-15,"crw_sim_2017CA-Bmu-00835","pseudos"
"19217",-120.548830616764,31.9729462811793,2008-10-07,"crw_sim_2008CA-Bmu-04177","pseudos"
"19218",-117.761339070542,30.6049100384012,1999-11-07,"crw_sim_1999CA-Bmu-00838","pseudos"
"19219",-121.464372430808,35.9208219281491,2004-08-16,"crw_sim_2004CA-Bmu-23030","pseudos"
"19220",-121.350580498791,29.3667646553527,2005-11-21,"crw_sim_2005CA-Bmu-10829","pseudos"
"19221",-121.665776322199,34.8092373595008,2017-09-12,"crw_sim_2017CA-Bmu-10840","pseudos"
"19222",-130.774477437256,36.4763625679524,2008-04-29,"crw_sim_2007CA-Bmu-04174","pseudos"
"19223",-124.244294325836,36.4518046165775,2005-08-22,"crw_sim_2005CA-Bmu-00845","pseudos"
"19224",-121.415682855554,33.429103949522,1996-02-16,"crw_sim_1995CA-Bmu-00841","pseudos"
"19225",-120.149748069608,34.1592061314945,2007-09-12,"crw_sim_2007CA-Bmu-10836","pseudos"
"19226",-135.065283405906,23.2202393662895,1996-02-12,"crw_sim_1995CA-Bmu-00841","pseudos"
"19227",-136.500643104449,39.5681610945656,2000-02-22,"crw_sim_1999CA-Bmu-04176","pseudos"
"19228",-118.76124036649,32.5412596581784,2015-08-22,"crw_sim_2015CA-Bmu-05841","pseudos"
"19229",-120.551503471169,34.1364090655869,2016-07-16,"crw_sim_2016CA-Bmu-05701","pseudos"
"19230",-120.602248691879,28.2209014345796,2001-04-09,"crw_sim_2000CA-Bmu-10832","pseudos"
"19231",-93.2220344323583,9.09488867749884,2015-12-06,"crw_sim_2015CA-Bmu-00825","pseudos"
"19232",-127.133847169334,43.7510194555491,2015-10-22,"crw_sim_2015CA-Bmu-05678","pseudos"
"19233",-120.109314951354,34.1426048454569,1999-07-28,"crw_sim_1999CA-Bmu-23043","pseudos"
"19234",-126.809144043772,21.9223879713806,2008-10-29,"crw_sim_2008CA-Bmu-04176","pseudos"
"19235",-120.160310203076,33.8336975195852,2008-08-26,"crw_sim_2008CA-Bmu-04177","pseudos"
"19236",-118.757683852822,30.5671998483153,1995-12-11,"crw_sim_1995CA-Bmu-00841","pseudos"
"19237",-121.207604232165,33.5701724408457,1999-10-13,"crw_sim_1999CA-Bmu-00838","pseudos"
"19238",-118.366417419938,28.4325863781022,2000-02-19,"crw_sim_1999CA-Bmu-23030","pseudos"
"19239",-136.807181718045,38.4768516746746,2004-12-14,"crw_sim_2004CA-Bmu-10843","pseudos"
"19240",-121.604129764788,32.7355882655651,2016-08-11,"crw_sim_2016CA-Bmu-05701","pseudos"
"19241",-121.917074837258,34.5608233812561,2008-08-08,"crw_sim_2008CA-Bmu-05644","pseudos"
"19242",-121.441279825031,33.5487941264396,2008-09-03,"crw_sim_2008CA-Bmu-04177","pseudos"
"19243",-119.719343215198,30.307766626176,2014-08-30,"crw_sim_2014CA-Bmu-05923","pseudos"
"19244",-129.448081378156,24.5365738633848,2000-11-12,"crw_sim_2000CA-Bmu-23029","pseudos"
"19245",-122.496954912332,32.1769234134604,2008-04-23,"crw_sim_2007CA-Bmu-10836","pseudos"
"19246",-127.37296234482,37.7351932798788,2014-10-26,"crw_sim_2014CA-Bmu-00847","pseudos"
"19247",-137.517999269765,37.9109428781258,2004-10-09,"crw_sim_2004CA-Bmu-10843","pseudos"
"19248",-124.072978966765,33.3111945605045,2005-08-28,"crw_sim_2005CA-Bmu-10829","pseudos"
"19249",-127.289668838515,32.1520807359929,2008-02-03,"crw_sim_2007CA-Bmu-04174","pseudos"
"19250",-118.538088914547,21.2375169287206,1999-11-07,"crw_sim_1999CA-Bmu-23043","pseudos"
"19251",-113.050108212899,28.6383791214039,2014-11-16,"crw_sim_2014CA-Bmu-00847","pseudos"
"19252",-127.349137443295,43.6394417378131,2008-01-31,"crw_sim_2007CA-Bmu-10838","pseudos"
"19253",-125.596747756557,28.4494346035368,2004-09-03,"crw_sim_2004CA-Bmu-10843","pseudos"
"19254",-119.776557039302,33.0157281728726,2015-07-28,"crw_sim_2015CA-Bmu-04177","pseudos"
"19255",-117.420088284842,31.2089089587695,2017-01-21,"crw_sim_2016CA-Bmu-10825","pseudos"
"19256",-123.188659099167,36.641260001767,2004-08-05,"crw_sim_2004CA-Bmu-10843","pseudos"
"19257",-135.25120428768,31.4229691141093,2000-11-28,"crw_sim_2000CA-Bmu-23029","pseudos"
"19258",-120.649893608116,34.1305479172444,2017-07-20,"crw_sim_2017CA-Bmu-05670","pseudos"
"19259",-123.850173553236,37.9867026508672,2005-09-05,"crw_sim_2005CA-Bmu-00834","pseudos"
"19260",-110.758958304222,18.4413030763811,2000-12-23,"crw_sim_2000CA-Bmu-10832","pseudos"
"19261",-122.410167782406,32.5869845630389,2017-10-21,"crw_sim_2017CA-Bmu-00845","pseudos"
"19262",-110.837132275673,13.8528290959213,2001-02-02,"crw_sim_2000CA-Bmu-10832","pseudos"
"19263",-123.693592210828,18.52675285896,2015-10-18,"crw_sim_2015CA-Bmu-00825","pseudos"
"19264",-120.5494565,34.15213339,1999-10-10,"crw_sim_1999CA-Bmu-00838","pseudos"
"19265",-118.489732285888,31.4903020697947,2015-08-19,"crw_sim_2015CA-Bmu-05640","pseudos"
"19266",-119.48737606011,33.3046269291774,2015-07-31,"crw_sim_2015CA-Bmu-05678","pseudos"
"19267",-127.087378567814,34.7237557530471,1999-11-23,"crw_sim_1999CA-Bmu-04172","pseudos"
"19268",-122.823658506283,31.2405883257776,2005-09-06,"crw_sim_2005CA-Bmu-10821","pseudos"
"19269",-95.2129554876157,14.8491116711532,2001-02-21,"crw_sim_2000CA-Bmu-01390","pseudos"
"19270",-122.703552005472,35.5143240755241,1999-11-19,"crw_sim_1999CA-Bmu-23030","pseudos"
"19271",-123.731334918149,33.4956814736671,2006-03-03,"crw_sim_2005CA-Bmu-01390","pseudos"
"19272",-124.686197905754,46.9690558578044,2000-11-07,"crw_sim_2000CA-Bmu-23029","pseudos"
"19273",-122.344442583744,33.4392606952771,1999-08-18,"crw_sim_1999CA-Bmu-23043","pseudos"
"19274",-130.687827900641,39.3417078129351,1999-10-17,"crw_sim_1999CA-Bmu-23043","pseudos"
"19275",-130.873733787769,38.2157557934751,2005-11-06,"crw_sim_2005CA-Bmu-01390","pseudos"
"19276",-117.673907753209,32.7198152525443,2004-09-26,"crw_sim_2004CA-Bmu-10821","pseudos"
"19277",-118.595561900481,31.3648736541047,2017-09-25,"crw_sim_2017CA-Bmu-00827","pseudos"
"19278",-122.751476819873,37.222758746859,2016-09-17,"crw_sim_2016CA-Bmu-05843","pseudos"
"19279",-122.140274362178,32.2051004023397,2005-09-17,"crw_sim_2005CA-Bmu-10826","pseudos"
"19280",-111.973969691743,28.70963793138,2006-02-24,"crw_sim_2005CA-Bmu-01390","pseudos"
"19281",-132.788886994031,19.9400561873962,2004-12-09,"crw_sim_2004CA-Bmu-00840","pseudos"
"19282",-119.202322434268,33.3555878460278,1995-08-25,"crw_sim_1995CA-Bmu-04172","pseudos"
"19283",-127.821718132238,42.3844609850209,2004-10-07,"crw_sim_2004CA-Bmu-10843","pseudos"
"19284",-116.991099559922,31.0292998095523,2017-11-01,"crw_sim_2017CA-Bmu-00841","pseudos"
"19285",-122.833280871892,34.0431383117826,2007-11-22,"crw_sim_2007CA-Bmu-04174","pseudos"
"19286",-117.845076659161,31.8847711083125,2017-08-04,"crw_sim_2017CA-Bmu-00845","pseudos"
"19287",-122.360338137271,36.7944548673336,2005-08-19,"crw_sim_2005CA-Bmu-10823","pseudos"
"19288",-119.435245072774,33.7243795226069,2004-10-20,"crw_sim_2004CA-Bmu-10833","pseudos"
"19289",-117.148468503586,29.8067982301946,2007-12-27,"crw_sim_2007CA-Bmu-00847","pseudos"
"19290",-151.084232936154,30.2299320448343,2008-11-18,"crw_sim_2008CA-Bmu-04176","pseudos"
"19291",-117.78880639579,31.109225729123,2008-08-24,"crw_sim_2008CA-Bmu-04177","pseudos"
"19292",-117.274017290307,31.9671112260918,2008-10-14,"crw_sim_2008CA-Bmu-04177","pseudos"
"19293",-117.572648663054,28.8155611413883,2008-01-12,"crw_sim_2007CA-Bmu-04174","pseudos"
"19294",-120.25141309832,34.1330982059655,1999-08-23,"crw_sim_1999CA-Bmu-23043","pseudos"
"19295",-125.045510486381,32.0461166584227,2017-09-26,"crw_sim_2017CA-Bmu-00835","pseudos"
"19296",-117.211185326909,31.2318044240276,1994-10-12,"crw_sim_1994CA-Bmu-10828","pseudos"
"19297",-129.552357793394,38.1671314844322,2006-02-04,"crw_sim_2005CA-Bmu-01390","pseudos"
"19298",-119.75113069265,28.1599836080506,1999-12-11,"crw_sim_1999CA-Bmu-04176","pseudos"
"19299",-118.790806111338,30.5410717468409,1999-11-04,"crw_sim_1999CA-Bmu-00838","pseudos"
"19300",-118.9814326,33.98618609,2014-08-05,"crw_sim_2014CA-Bmu-05840","pseudos"
"19301",-124.449420358225,33.6838080689484,1999-09-16,"crw_sim_1999CA-Bmu-00837","pseudos"
"19302",-122.64915611173,29.3528342670773,2015-09-05,"crw_sim_2015CA-Bmu-05678","pseudos"
"19303",-121.178048679673,30.0178392539645,2008-08-14,"crw_sim_2008CA-Bmu-04177","pseudos"
"19304",-123.731197583135,31.6322184733374,2007-12-04,"crw_sim_2007CA-Bmu-10836","pseudos"
"19305",-125.254838179919,37.114969629337,2007-09-20,"crw_sim_2007CA-Bmu-01385","pseudos"
"19306",-124.304818689998,38.6656938196168,2004-10-13,"crw_sim_2004CA-Bmu-10843","pseudos"
"19307",-120.524460712045,28.9050999497464,2015-08-27,"crw_sim_2015CA-Bmu-00849","pseudos"
"19308",-119.867862975119,32.5236932764404,2015-09-02,"crw_sim_2015CA-Bmu-05640","pseudos"
"19309",-126.482353697881,29.8413341571264,2014-09-24,"crw_sim_2014CA-Bmu-10834","pseudos"
"19310",-117.245590346654,30.7516221180053,2004-10-29,"crw_sim_2004CA-Bmu-10821","pseudos"
"19311",-119.397697101354,31.935549058096,2007-12-27,"crw_sim_2007CA-Bmu-10836","pseudos"
"19312",-121.783812453793,34.7019103825418,2005-09-16,"crw_sim_2005CA-Bmu-10826","pseudos"
"19313",-120.560780850354,33.6415116267642,2017-10-06,"crw_sim_2017CA-Bmu-00847","pseudos"
"19314",-114.810210070126,22.7404778746564,1999-11-04,"crw_sim_1999CA-Bmu-00834","pseudos"
"19315",-120.740311247596,23.7762513634689,1996-03-27,"crw_sim_1995CA-Bmu-00841","pseudos"
"19316",-124.808165652692,29.476255002452,1999-12-12,"crw_sim_1999CA-Bmu-04176","pseudos"
"19317",-116.66624517492,26.3085719448062,2015-09-16,"crw_sim_2015CA-Bmu-05678","pseudos"
"19318",-123.51987501483,36.8993856379663,2016-09-08,"crw_sim_2016CA-Bmu-00843","pseudos"
"19319",-126.464061604568,38.9657988688375,2007-12-23,"crw_sim_2007CA-Bmu-04174","pseudos"
"19320",-116.744613657682,22.2629314838695,1999-09-02,"crw_sim_1999CA-Bmu-23043","pseudos"
"19321",-115.566986691099,28.8195140637785,2007-10-22,"crw_sim_2007CA-Bmu-10838","pseudos"
"19322",-117.393534627213,26.9246994817765,1995-10-28,"crw_sim_1995CA-Bmu-00841","pseudos"
"19323",-116.867124629369,29.9521903011078,2008-09-08,"crw_sim_1993CA-Bmu-00830","pseudos"
"19324",-119.695100952494,34.04243836799,2014-08-31,"crw_sim_2014CA-Bmu-10836","pseudos"
"19325",-117.831372906331,31.7804269043954,2014-11-21,"crw_sim_2014CA-Bmu-10836","pseudos"
"19326",-119.329119949479,32.9116153890781,1999-11-02,"crw_sim_1999CA-Bmu-02082","pseudos"
"19327",-120.287129025202,34.1052337483412,2015-07-22,"crw_sim_2015CA-Bmu-10839","pseudos"
"19328",-129.589124444265,24.7589576804488,2008-09-05,"crw_sim_2008CA-Bmu-04176","pseudos"
"19329",-128.508353137401,29.5388671874889,2004-11-05,"crw_sim_2004CA-Bmu-10843","pseudos"
"19330",-133.959068067908,43.2139007298996,2004-12-03,"crw_sim_2004CA-Bmu-00840","pseudos"
"19331",-124.904277542631,34.0315518969306,1999-10-24,"crw_sim_1999CA-Bmu-23030","pseudos"
"19332",-118.046836283911,28.5594621570953,2005-11-13,"crw_sim_2005CA-Bmu-00834","pseudos"
"19333",-122.591694018001,32.9110974990321,2005-09-12,"crw_sim_2005CA-Bmu-10829","pseudos"
"19334",-121.306082876215,35.5278821896329,2004-08-11,"crw_sim_2004CA-Bmu-10843","pseudos"
"19335",-126.006566888893,26.4395131491764,2004-10-21,"crw_sim_2004CA-Bmu-10843","pseudos"
"19336",-130.062326772297,40.548160507589,2009-01-22,"crw_sim_2008CA-Bmu-04176","pseudos"
"19337",-120.664907535387,26.6587378895092,2015-10-18,"crw_sim_2015CA-Bmu-05640","pseudos"
"19338",-126.783308113052,36.9699546061565,2016-08-29,"crw_sim_2016CA-Bmu-10825","pseudos"
"19339",-123.945532314032,30.0776982449171,2004-12-05,"crw_sim_2004CA-Bmu-10843","pseudos"
"19340",-116.765351132122,31.5116301520183,2014-08-16,"crw_sim_2014CA-Bmu-05923","pseudos"
"19341",-131.091718028978,40.0843778571004,2004-12-23,"crw_sim_2004CA-Bmu-10821","pseudos"
"19342",-118.905637027118,33.1670281466421,1999-07-27,"crw_sim_1999CA-Bmu-23043","pseudos"
"19343",-117.680968576563,28.7405760098896,2014-10-28,"crw_sim_2014CA-Bmu-10834","pseudos"
"19344",-120.595069991611,30.5510849537941,2007-12-23,"crw_sim_2007CA-Bmu-04174","pseudos"
"19345",-112.899181814562,29.6853446810703,2004-12-05,"crw_sim_2004CA-Bmu-00840","pseudos"
"19346",-120.355929744954,34.4004218700664,2016-09-05,"crw_sim_2016CA-Bmu-23032","pseudos"
"19347",-116.665475050805,30.7924688323467,2007-12-24,"crw_sim_2007CA-Bmu-00847","pseudos"
"19348",-118.730146890042,33.6984513896604,2014-08-08,"crw_sim_2014CA-Bmu-23029","pseudos"
"19349",-122.924789610251,37.5647046802616,2016-08-04,"crw_sim_2016CA-Bmu-10825","pseudos"
"19350",-112.729427419223,29.3562134439444,2008-01-16,"crw_sim_2007CA-Bmu-00831","pseudos"
"19351",-120.635808210189,34.0558099680993,2017-07-21,"crw_sim_2017CA-Bmu-01385","pseudos"
"19352",-136.602669785104,35.7930939053121,1998-10-11,"crw_sim_1998CA-Bmu-10823","pseudos"
"19353",-120.097376066609,33.5079175932945,1995-09-15,"crw_sim_1995CA-Bmu-23041","pseudos"
"19354",-107.771493533424,21.0033324354666,2015-11-16,"crw_sim_2015CA-Bmu-00825","pseudos"
"19355",-118.349094783152,30.2701710524685,2000-01-19,"crw_sim_1999CA-Bmu-00838","pseudos"
"19356",-119.967404407362,34.3847198368443,1999-07-25,"crw_sim_1999CA-Bmu-23043","pseudos"
"19357",-115.720729518458,24.146955748461,2017-11-01,"crw_sim_2017CA-Bmu-00841","pseudos"
"19358",-120.396209481343,26.9696447054374,2014-09-29,"crw_sim_2014CA-Bmu-00847","pseudos"
"19359",-122.013514633112,36.5334614789003,1999-09-12,"crw_sim_1999CA-Bmu-10824","pseudos"
"19360",-118.9994794,34.00064949,2014-08-13,"crw_sim_2014CA-Bmu-10836","pseudos"
"19361",-127.696601188877,27.1159765540832,2005-10-13,"crw_sim_2005CA-Bmu-01390","pseudos"
"19362",-104.955411511055,15.1062266070933,2001-06-13,"crw_sim_2000CA-Bmu-10832","pseudos"
"19363",-125.298640248373,37.0979320412032,2007-10-26,"crw_sim_2007CA-Bmu-04174","pseudos"
"19364",-123.078396836805,37.1491704452234,2004-09-15,"crw_sim_2004CA-Bmu-10833","pseudos"
"19365",-124.126824486496,37.2842602526722,2004-10-19,"crw_sim_2004CA-Bmu-10834","pseudos"
"19366",-128.001019405456,35.3438803971091,1998-11-15,"crw_sim_1998CA-Bmu-00823","pseudos"
"19367",-121.937569072075,33.5779781678923,2005-11-21,"crw_sim_2005CA-Bmu-00834","pseudos"
"19368",-123.320064703094,36.5406302119675,2014-10-10,"crw_sim_2014CA-Bmu-10836","pseudos"
"19369",-121.131876177782,33.8511963064925,2017-07-29,"crw_sim_2017CA-Bmu-00845","pseudos"
"19370",-117.112612906523,28.0432801358072,1999-10-11,"crw_sim_1999CA-Bmu-00834","pseudos"
"19371",-124.91653856567,33.123405802122,2005-11-20,"crw_sim_2005CA-Bmu-10829","pseudos"
"19372",-121.332119491698,34.7672771611983,2007-11-25,"crw_sim_2007CA-Bmu-04174","pseudos"
"19373",-126.104472615648,40.6541244189501,2008-02-29,"crw_sim_2007CA-Bmu-10838","pseudos"
"19374",-119.403377957336,33.3788092051126,1998-08-29,"crw_sim_1998CA-Bmu-04174","pseudos"
"19375",-121.288233679113,35.2680286263786,1999-10-29,"crw_sim_1999CA-Bmu-23030","pseudos"
"19376",-137.03533729099,48.3177727862409,2006-01-11,"crw_sim_2005CA-Bmu-01390","pseudos"
"19377",-118.09715002707,29.9605830375967,2007-07-13,"crw_sim_2006CA-Bmu-04175","pseudos"
"19378",-124.102731489113,30.0758465751332,2008-10-17,"crw_sim_2008CA-Bmu-04177","pseudos"
"19379",-125.305906431618,37.7931151066536,2008-12-31,"crw_sim_1993CA-Bmu-00830","pseudos"
"19380",-124.298644820016,33.9340480572354,2015-07-19,"crw_sim_2015CA-Bmu-00849","pseudos"
"19381",-122.31393956767,34.8842952977849,2017-08-02,"crw_sim_2017CA-Bmu-00835","pseudos"
"19382",-119.509809696434,33.3438505989281,2004-08-26,"crw_sim_2004CA-Bmu-10821","pseudos"
"19383",-113.78028781935,22.4295625501839,2000-12-11,"crw_sim_2000CA-Bmu-10832","pseudos"
"19384",-115.33343400546,22.1584197165216,2000-12-26,"crw_sim_2000CA-Bmu-10832","pseudos"
"19385",-123.707243169989,36.962804115945,2000-10-12,"crw_sim_2000CA-Bmu-10825","pseudos"
"19386",-140.157567677527,14.0719102723402,2015-12-28,"crw_sim_2015CA-Bmu-00825","pseudos"
"19387",-124.085020746622,38.0030629822782,2007-10-21,"crw_sim_2007CA-Bmu-10838","pseudos"
"19388",-117.145062184613,28.8353142017868,1999-09-10,"crw_sim_1999CA-Bmu-10824","pseudos"
"19389",-120.075538915293,27.6152415153042,1999-09-26,"crw_sim_1999CA-Bmu-00834","pseudos"
"19390",-114.700129171292,21.7998061359959,2008-05-03,"crw_sim_2007CA-Bmu-04174","pseudos"
"19391",-121.862894281221,33.3598140782273,2017-08-09,"crw_sim_2017CA-Bmu-00835","pseudos"
"19392",-115.50669850922,25.6845920399632,2008-09-25,"crw_sim_2008CA-Bmu-10821","pseudos"
"19393",-125.051867942471,30.671508630536,1999-09-30,"crw_sim_1999CA-Bmu-00834","pseudos"
"19394",-119.988339500507,32.9016018935656,2007-11-03,"crw_sim_2007CA-Bmu-04174","pseudos"
"19395",-106.715430708233,22.5455449820793,2001-01-22,"crw_sim_2000CA-Bmu-10832","pseudos"
"19396",-123.020407979479,30.0256707298769,2017-10-17,"crw_sim_2017CA-Bmu-01385","pseudos"
"19397",-126.914071575397,36.276091435119,1998-10-05,"crw_sim_1998CA-Bmu-10823","pseudos"
"19398",-117.335485664578,32.926582366522,2007-11-22,"crw_sim_2007CA-Bmu-04174","pseudos"
"19399",-117.256597762258,30.8939982034514,2017-01-05,"crw_sim_2016CA-Bmu-10825","pseudos"
"19400",-117.405808081244,26.0481771219948,2000-04-25,"crw_sim_1999CA-Bmu-00838","pseudos"
"19401",-100.440416448055,15.1197459897807,2001-04-08,"crw_sim_2000CA-Bmu-01390","pseudos"
"19402",-123.350220292064,26.3585417618168,1999-10-08,"crw_sim_1999CA-Bmu-10824","pseudos"
"19403",-130.450343251195,43.6054737807539,2014-11-22,"crw_sim_2014CA-Bmu-00847","pseudos"
"19404",-123.50213482235,33.5881175858391,2000-01-29,"crw_sim_1999CA-Bmu-04176","pseudos"
"19405",-123.162523873666,36.8165061569905,1998-10-27,"crw_sim_1998CA-Bmu-04175","pseudos"
"19406",-97.184316171623,9.52879054647697,2000-12-08,"crw_sim_2000CA-Bmu-01390","pseudos"
"19407",-119.207672520243,30.2277534042382,2005-10-17,"crw_sim_2005CA-Bmu-10829","pseudos"
"19408",-119.560843257837,33.5894280429819,2014-08-10,"crw_sim_2014CA-Bmu-23029","pseudos"
"19409",-122.991975042398,37.7823425658551,2005-08-28,"crw_sim_2005CA-Bmu-00849","pseudos"
"19410",-137.490074400011,38.0434943725151,2004-12-12,"crw_sim_2004CA-Bmu-10843","pseudos"
"19411",-136.905589533965,39.5517815343371,2005-11-10,"crw_sim_2005CA-Bmu-10821","pseudos"
"19412",-131.030858618983,45.2396744458093,1995-11-12,"crw_sim_1995CA-Bmu-23040","pseudos"
"19413",-129.926980758611,30.6877616554233,2008-04-15,"crw_sim_2007CA-Bmu-04174","pseudos"
"19414",-119.476626440891,29.7513221605915,2009-01-21,"crw_sim_1993CA-Bmu-00830","pseudos"
"19415",-110.024682823094,6.26916233280383,2001-06-02,"crw_sim_2000CA-Bmu-10832","pseudos"
"19416",-120.121997941082,32.3152843246218,2004-08-26,"crw_sim_2004CA-Bmu-00849","pseudos"
"19417",-124.320282369961,26.6330223731707,2016-11-25,"crw_sim_2016CA-Bmu-10825","pseudos"
"19418",-120.580178043301,34.5487616782847,2017-08-08,"crw_sim_2017CA-Bmu-00845","pseudos"
"19419",-121.41556238218,35.7818716123074,1999-09-18,"crw_sim_1999CA-Bmu-00837","pseudos"
"19420",-128.330864128854,21.7139673673301,1999-10-26,"crw_sim_1999CA-Bmu-23043","pseudos"
"19421",-120.393906685682,33.1631489678911,2015-07-17,"crw_sim_2015CA-Bmu-23033","pseudos"
"19422",-115.324198459707,6.25121125452939,2015-11-27,"crw_sim_2015CA-Bmu-00825","pseudos"
"19423",-117.778649303626,26.5595025022735,2017-09-07,"crw_sim_2017CA-Bmu-00841","pseudos"
"19424",-126.155187760906,28.6123889393882,2006-10-18,"crw_sim_2006CA-Bmu-00832","pseudos"
"19425",-120.271409052685,34.0905100248229,2017-07-13,"crw_sim_2017CA-Bmu-00835","pseudos"
"19426",-125.369869508556,34.3533560664347,1999-09-10,"crw_sim_1999CA-Bmu-10824","pseudos"
"19427",-111.254721442495,26.3218748888296,2015-12-15,"crw_sim_2015CA-Bmu-05640","pseudos"
"19428",-120.097145377244,32.6587297297935,2015-09-03,"crw_sim_2015CA-Bmu-05678","pseudos"
"19429",-124.473201132168,38.3200695326122,2015-09-17,"crw_sim_2015CA-Bmu-05678","pseudos"
"19430",-120.252497155423,34.2939311290885,2004-08-14,"crw_sim_2004CA-Bmu-10821","pseudos"
"19431",-118.061121172662,32.0073336626717,2006-10-24,"crw_sim_2006CA-Bmu-23039","pseudos"
"19432",-118.413639852236,30.8004185526613,2007-11-28,"crw_sim_2007CA-Bmu-04174","pseudos"
"19433",-128.139688353825,28.8521499196954,1998-12-09,"crw_sim_1998CA-Bmu-04175","pseudos"
"19434",-122.294075893226,36.0152946256043,2008-08-18,"crw_sim_2008CA-Bmu-05878","pseudos"
"19435",-119.578448075735,28.4754444487787,1999-11-13,"crw_sim_1999CA-Bmu-00838","pseudos"
"19436",-132.778531892796,33.7282930872057,1999-04-08,"crw_sim_1998CA-Bmu-00824","pseudos"
"19437",-121.700760523225,33.9230302834506,2017-09-26,"crw_sim_2017CA-Bmu-00845","pseudos"
"19438",-120.895646569119,34.2751272797405,2015-07-28,"crw_sim_2015CA-Bmu-05678","pseudos"
"19439",-127.079259617572,36.6450964313164,2006-09-23,"crw_sim_2006CA-Bmu-10839","pseudos"
"19440",-122.913894861418,37.9681203322033,2000-10-18,"crw_sim_2000CA-Bmu-10825","pseudos"
"19441",-124.074913483774,39.2177853477238,2016-11-03,"crw_sim_2016CA-Bmu-00843","pseudos"
"19442",-127.676759274453,37.8672755623387,2016-09-17,"crw_sim_2016CA-Bmu-10825","pseudos"
"19443",-125.333071581523,37.5135345874044,2015-11-13,"crw_sim_2015CA-Bmu-05640","pseudos"
"19444",-118.214502948487,32.2173843529764,2008-08-06,"crw_sim_2008CA-Bmu-04176","pseudos"
"19445",-118.454604850225,30.9676668181374,1999-12-02,"crw_sim_1999CA-Bmu-00838","pseudos"
"19446",-122.871977766936,28.219861026838,2014-10-02,"crw_sim_2014CA-Bmu-10829","pseudos"
"19447",-119.986991162679,34.0440894523233,2007-09-11,"crw_sim_2007CA-Bmu-10842","pseudos"
"19448",-116.485117639674,15.5954936607902,2014-10-17,"crw_sim_2014CA-Bmu-00847","pseudos"
"19449",-119.650517234195,33.7425942084501,2004-08-17,"crw_sim_2004CA-Bmu-00834","pseudos"
"19450",-128.269274678251,33.7174168868569,2004-12-20,"crw_sim_2004CA-Bmu-10843","pseudos"
"19451",-121.563063912116,35.3407437730637,2008-09-14,"crw_sim_2008CA-Bmu-04177","pseudos"
"19452",-119.778965305409,31.1466426093317,2014-08-21,"crw_sim_2014CA-Bmu-10834","pseudos"
"19453",-123.967137763804,29.2242796294729,2008-09-18,"crw_sim_2008CA-Bmu-10821","pseudos"
"19454",-122.067295971867,32.3316049408446,2017-08-04,"crw_sim_2017CA-Bmu-10840","pseudos"
"19455",-118.638453769033,31.7231862965455,2008-12-27,"crw_sim_1993CA-Bmu-00830","pseudos"
"19456",-121.330619621218,31.1039462238893,2016-11-24,"crw_sim_2016CA-Bmu-10825","pseudos"
"19457",-120.919040690125,33.5142840417307,2016-09-09,"crw_sim_2016CA-Bmu-05826","pseudos"
"19458",-116.5013477,31.07365898,2007-12-02,"crw_sim_2007CA-Bmu-00847","pseudos"
"19459",-122.346052610768,32.2216403430047,2007-10-08,"crw_sim_2007CA-Bmu-00835","pseudos"
"19460",-133.209618244949,31.8067025537812,2005-10-06,"crw_sim_2005CA-Bmu-10821","pseudos"
"19461",-117.073395792333,31.1250119620642,2007-12-12,"crw_sim_2007CA-Bmu-00847","pseudos"
"19462",-122.29110236143,33.8475953125727,2004-08-27,"crw_sim_2004CA-Bmu-00834","pseudos"
"19463",-121.717543107504,35.1920571249015,2017-08-13,"crw_sim_2017CA-Bmu-05840","pseudos"
"19464",-139.162334700508,31.8317866342134,2008-04-09,"crw_sim_2007CA-Bmu-04174","pseudos"
"19465",-125.090212308905,37.7418892384079,1999-10-06,"crw_sim_1999CA-Bmu-23043","pseudos"
"19466",-120.242048130494,31.2286890440603,2004-09-15,"crw_sim_2004CA-Bmu-10821","pseudos"
"19467",-122.850192426978,18.0626991492324,2016-01-06,"crw_sim_2015CA-Bmu-00825","pseudos"
"19468",-122.899133105672,36.0837731316084,2004-09-10,"crw_sim_2004CA-Bmu-10831","pseudos"
"19469",-120.174231038285,34.158744655137,2004-08-13,"crw_sim_2004CA-Bmu-00849","pseudos"
